Year,Branch No.,TFWS,LSCO,LSCH,LOPENO,LOPENH,LOBCO,LOBCH,GVJO,GVJH,GSTO,GSTH,GSCO,GSCH,GOPENO,GOPENH,GOBCO,GOBCH,GNT3O,GNT3H,GNT2O,GNT2H,GNT1O,GNT1H,DEFS
2016,673224510,29501,63536,72740,42088,43898,43993,62266,79852,59035,63480,101568,48629,96886,42320,45344,49585,63374,63480,95315,51153,69174,46278,110032,35394
2017,673224510,29142,79630,98445,37999,34272,43241,65724,84121,97265,48450,77520,59310,80120,32300,40258,37109,64184,101494,53388,47116,78348,46278,68877,28961
2018,673224510,18808,82485,79090,26969,29689,33438,43979,88390,97265,65866,72636,54239,89635,30265,32855,35098,45718,65200,37406,43080,65198,46278,84410,19258
2013,673237210,54318,101106,169745,99612,98269,102510,115426,95057,169745,101847,162955,108636,162955,67898,94366,76273,97773,101847,108636,88267,115426,95057,176534,81477
2014,673237210,65131,92911,203535,95305,78733,98216,138403,113979,203535,122121,195393,92318,195393,81414,73778,87430,97773,122121,130262,105838,138403,113979,211676,97696
2015,673237210,77167,84717,241147,90999,89844,93923,163980,135042,241147,144688,231501,96805,231501,96459,92616,96486,97773,97801,154334,125396,163980,135042,250793,115750
2016,673237210,52266,76522,196780,86693,100956,89630,133810,110196,196780,118068,188908,101292,188908,78712,98893,88713,97773,97801,125939,102325,133810,110196,204651,74284
2017,673237210,48708,68328,226467,59191,99244,77349,153997,126821,226467,135880,217408,98281,217408,90587,105041,74617,97773,97801,144939,117763,153997,126821,235526,59099
2018,673237210,45253,68328,132562,47444,91857,65302,90142,74235,132562,79537,127260,95271,127260,53025,86277,60522,97773,97801,84840,68932,90142,74235,137865,59099
2013,673261210,21632,53145,104579,101039,77744,41469,59746,55881,107371,91180,64898,48035,94646,27041,37711,37332,69468,40561,46190,40237,59293,37857,71359,32449
2014,673261210,30689,53671,104579,71812,81566,47825,67602,58009,102026,79797,92068,60021,89466,38362,45667,44821,70043,57543,57036,44166,51015,53706,72131,46034
2015,673261210,34064,54198,104579,42585,85388,54182,74360,60137,96682,69503,102192,61278,93053,42580,59637,52311,72672,57543,67556,48095,70984,58933,88195,51096
2016,673261210,30255,54198,104579,89782,89210,54182,74360,55724,96682,89030,133394,81722,80553,55581,65513,64937,97940,77218,79024,58208,96619,59193,82413,68210
2017,673261210,36118,54198,104579,89782,93033,54182,74360,55724,96682,78275,115502,82127,80184,48126,69587,87783,90126,96894,79024,56980,95271,59453,90490,39173
2018,673261210,37402,54198,104579,89782,67083,54182,74360,55724,96682,67520,143071,90536,80184,59613,84907,89976,95079,96894,79024,56980,85383,81736,85782,40623
2013,675519110,28223,79763,88197,34334,73679,65338,98263,49390,88197,52918,84669,73163,102343,35279,41190,54476,97777,66953,56446,45862,80349,49390,91725,42334
2014,675519110,36530,76764,89222,58286,78723,52797,63495,63928,114157,68494,109591,80334,86365,45663,49904,51704,60312,66953,73060,60456,52985,63928,58412,54795
2015,675519110,36500,73765,97370,73489,81753,61996,82059,63876,114065,68439,67094,60639,92446,45626,63370,58121,73991,66953,64699,59825,76991,63876,58412,54751
2016,675519110,30627,70767,97370,57192,94856,82340,89629,78073,73962,65318,67094,67117,98527,55767,67088,58787,86946,66953,74779,59194,78775,78073,58412,55652
2017,675519110,36630,104861,97370,50910,78634,75126,97200,52682,71442,78087,67094,77237,101124,37630,59403,49261,82371,66953,61068,63028,80398,52682,58412,49379
2018,675519110,26585,104861,97370,82852,86857,91227,97200,57337,71442,90857,67094,53888,92868,40955,67559,50442,91110,66953,61068,66862,93357,55837,58412,76252
2013,675524510,49255,129294,52367,45310,38446,73882,111410,86196,153922,92353,147765,91998,106073,61569,51325,74821,83352,92353,98510,80039,104667,86196,160079,73882
2014,675524510,49956,131136,60549,65467,55713,86858,73907,87424,156115,93669,149870,86647,96714,62446,57751,63555,76401,93669,92687,81179,106158,87424,162359,74935
2015,675524510,32758,85990,68731,36366,48929,63045,68877,57327,102370,49803,93043,72527,87355,40948,52938,45855,70000,61422,87149,53232,69611,57327,78097,49137
2016,675524510,22376,69106,76914,39793,41349,47582,50065,46071,82270,49803,93043,58408,77997,32908,43155,41683,59179,52019,81612,42780,49300,46071,74553,37510
2017,675524510,20790,70486,87311,38674,30720,47616,44855,46991,83912,49803,93043,40319,80127,33565,31117,39121,34855,47768,76075,43634,45007,46991,74553,48043
2018,675524510,14983,41424,66746,16718,23974,30415,27338,50440,49315,49803,93043,49132,76113,19726,20513,25901,29659,43518,39843,25643,40715,27616,74553,15239
2013,675537210,52003,136508,162510,64311,71504,89733,110506,91005,162510,97506,156009,101807,156009,65004,75984,71504,109595,97506,104006,81935,110506,91005,169010,78004
2014,675537210,61500,161439,192190,74599,84563,91501,130689,107626,192190,115314,184502,80823,184502,76876,86286,91978,109595,115314,123001,83316,130689,107626,199877,92251
2015,675537210,63232,165986,197602,84887,88087,93269,134369,110657,197602,118561,189698,83302,189698,79041,89107,90403,109595,118561,126465,84697,134369,110657,205506,94849
2016,675537210,37553,170072,202467,84124,97132,95037,137677,113381,202467,121480,194368,84395,194368,80987,86608,86329,109595,121480,129579,94887,137677,113381,210566,97184
2017,675537210,38593,81468,71513,30613,81411,70469,91592,96180,171750,103050,164880,85489,164880,68700,84109,77624,109595,103050,109920,94887,116790,96180,178620,82440
2018,675537210,37528,81468,71513,46110,67173,45901,96505,75006,133940,80364,128582,86583,128582,53576,75079,68919,109595,80364,85721,94887,91079,75006,139297,64291
2013,675561210,26562,57724,102100,71589,95898,43000,46153,60221,83007,49804,108685,51471,109071,33203,35558,47925,57275,46439,54729,43163,65738,46231,63646,39843
2014,675561210,32064,67056,102100,70580,81996,52900,62295,60221,100202,84776,100454,56637,89472,40081,47028,45702,64301,69398,84471,46607,50164,48261,67962,48097
2015,675561210,30768,67056,102100,69571,79101,52296,65137,60221,96150,76664,92223,65683,95034,38460,53877,51719,68009,73100,58220,41558,64791,50292,67962,46152
2016,675561210,32231,67056,102100,68563,76207,52296,65137,60221,115180,76664,92223,72397,100597,46072,62687,53338,83543,76802,72015,53397,96351,62809,67962,48399
2017,675561210,28153,67056,102100,106638,86140,52296,65137,60221,98290,76664,92223,96430,91161,39316,53154,53879,77875,80504,67106,65237,90937,62809,67962,30390
2018,675561210,23810,67056,102100,106638,81251,52296,65137,60221,74565,76664,92223,89204,82338,40233,48859,47036,96660,84206,62198,65237,67515,62809,67962,39474
2013,675561220,49079,128832,153372,67483,99782,73618,99741,85888,153372,92023,147237,98158,147237,61349,60909,81921,104293,92023,98158,79753,104293,85888,159507,73618
2014,675561220,45727,120033,142897,62874,100613,69184,89672,80022,142897,85738,137181,93626,137181,57159,75635,68603,97170,85738,91454,74306,97170,80022,148613,68590
2015,675561220,41367,83338,129272,56879,101444,55956,79604,68019,129272,77563,124101,82989,124101,51709,64456,55224,82939,65653,82734,67221,90884,75340,134443,62050
2016,675561220,51768,83338,161775,98923,102275,55956,79604,87329,161775,97065,155304,89531,155304,64710,87354,73615,101408,65653,89272,65914,90884,77516,168246,81204
2017,675561220,45480,83338,142125,98923,103106,55956,79604,87329,142125,85275,136440,89531,95931,56850,87009,79325,96407,65653,103065,75711,90884,79692,147810,97561
2018,675561220,54456,83338,170177,98923,103106,55956,79604,87329,170177,102106,163370,89531,95931,68071,93350,78098,96407,65653,103065,85508,90884,81869,176984,97561
2013,676919110,25489,102462,108337,56957,76199,60643,104681,81864,79655,47793,89394,69802,95493,31862,35962,52197,95436,47793,60979,77575,103599,44606,82841,38234
2014,676919110,37787,78905,102994,75226,76131,51058,86893,81864,60323,70851,93300,74853,91786,47234,52501,49298,66607,70851,59692,62036,53466,66127,90667,56680
2015,676919110,34576,64207,97651,65636,82644,75761,74856,81864,73033,64831,97207,46872,90786,43221,54329,51481,68039,64831,58082,56805,57493,64422,90667,51865
2016,676919110,36335,64207,94574,60131,60020,76144,96871,81864,85743,68484,97207,75037,99439,45656,54389,59176,85207,68484,70409,49543,54508,64422,90667,54787
2017,676919110,30202,64207,91498,60361,68074,76144,86270,81864,98453,59736,97207,95090,62761,39824,61695,50437,83878,59736,70409,58939,76927,64422,90667,79134
2018,676919110,45454,64207,91498,60361,68074,76144,86270,81864,98453,126888,97207,95090,62761,84592,61695,50437,83878,126888,70409,58939,76927,64422,90667,79134
2013,676924510,31349,82292,87594,43105,26902,47024,81317,54861,97967,58780,94048,70426,94048,39187,32079,65874,73932,58780,62699,50943,66617,54861,70099,47024
2014,676924510,32542,72083,87507,35849,36692,48075,43097,64309,101695,61017,97627,82486,91809,40678,41751,53038,57853,61017,58537,52881,69152,56949,78944,48813
2015,676924510,35626,92003,93622,46504,39776,51825,62261,71268,111332,66799,106879,82066,94026,44533,44039,45759,65578,85834,61883,57892,95063,87309,87790,53439
2016,676924510,23205,77898,96238,37899,34620,40279,42803,78228,90562,54337,86940,53237,97610,36225,34640,39086,47450,49590,55621,80422,87499,65927,68867,28699
2017,676924510,25219,74427,65088,30618,32238,33382,39457,85188,74772,44863,71781,77352,96102,29909,33179,35961,45880,62860,49360,61703,77612,61550,58922,36402
2018,676924510,30625,70957,78122,40892,39674,59110,54744,83059,92057,55234,88375,92766,96102,36823,42732,57892,64470,76130,49360,61703,85369,61550,64197,84879
2013,676924610,41232,108234,128850,47112,49419,61848,87618,72156,128850,77310,123696,91936,123696,51540,46502,95481,84586,77310,82464,67002,87618,72156,134004,61848
2014,676924610,67593,177433,211230,69326,70156,87538,92963,118288,211230,126738,202780,85189,88698,84492,74773,85719,90908,126738,135187,109839,143636,118288,219679,101390
2015,676924610,42616,111869,133177,48844,53585,75663,76891,74579,133177,79906,127850,74899,93768,53271,57757,57416,79548,79906,85233,69252,94776,74579,138504,63925
2016,676924610,31068,92459,97895,38546,38583,43063,45425,54941,98110,58866,94185,64609,98838,39244,38829,45202,55220,58866,87865,51017,84115,54941,102034,55946
2017,676924610,28142,92459,97895,40690,37540,49625,46180,48953,87417,52450,83920,64609,103908,34967,41316,43923,49206,52450,99050,71429,73454,75686,92033,38709
2018,676924610,38077,92459,97895,40690,47763,49625,76079,52624,93972,56383,90213,64609,103908,37589,56292,43923,87412,56383,68750,71429,73454,75686,92033,38709
2013,676937210,31511,82716,98472,37117,48801,69911,89635,55144,98472,59083,94533,80644,94533,39389,52831,45112,90709,59083,63022,51205,66961,55144,102411,47266
2014,676937210,38451,100934,120160,88341,82980,73126,91087,67289,120160,72096,115353,90528,115353,48064,93422,88740,93716,72096,76902,62483,81708,67289,124966,57676
2015,676937210,51090,134112,159657,73205,85496,76342,92539,89408,159657,95794,153271,90528,153271,63863,87689,79091,96724,95794,102180,83021,108567,89408,166043,76635
2016,676937210,41558,137762,164002,66908,100596,79558,93991,91841,164002,98401,157442,90528,157442,65601,89290,71415,96724,98401,104961,85281,111521,91841,170562,78721
2017,676937210,39718,164633,195992,61791,87305,82774,95444,109755,195992,117595,188152,90528,188152,78397,101491,104489,96724,117595,125435,101916,133274,109755,203832,94076
2018,676937210,39718,125084,148910,94113,87101,82774,95444,83389,148910,89346,142953,90528,142953,59564,91720,104489,96724,89346,95302,77433,101258,83389,154866,71476
2013,676961210,16663,72835,105234,61728,62970,29792,33548,29160,52072,31243,49989,68769,86653,20829,22503,29832,35900,31243,53299,27077,42436,29160,54155,24994
2014,676961210,24967,61638,77296,50335,77258,44801,46582,43692,86535,81636,74901,53771,89448,31209,33818,38742,48784,46813,47712,74101,70981,61175,70873,37450
2015,676961210,30023,63443,77296,92927,83473,48126,53097,63562,86535,81636,90069,66385,96312,37529,39146,43145,52255,38605,59326,72177,69597,56846,97789,45034
2016,676961210,25606,83175,77296,91372,74147,53513,65432,81786,86535,81636,111549,79000,89013,46479,47568,58713,73979,38605,68120,70254,85994,52518,101508,61780
2017,676961210,31173,83175,77296,41079,103727,53513,65432,81786,86535,81636,116740,100056,55256,48642,48056,55690,85795,38605,71108,68331,96464,52518,105227,74624
2018,676961210,31173,83175,77296,41079,80061,53513,65432,81786,86535,81636,207300,100056,55256,86375,93621,55690,85795,38605,71108,68331,96464,52518,105227,74624
2013,677024510,43921,101233,137255,56988,64201,101566,93333,99148,137255,82353,131764,106690,131764,54902,104214,73034,99319,82353,111018,71372,93333,76862,142745,65882
2014,677024510,53323,93333,166635,71267,74650,92427,113311,79733,166635,99981,159969,91450,159969,66654,77709,76478,96648,99981,101513,78191,113311,93315,173300,79984
2015,677024510,46324,91438,144762,62662,86060,66587,88371,60319,144762,86857,138972,71859,138972,57905,68567,69272,93977,70569,92008,95942,94345,73091,150553,69486
2016,677024510,26855,89140,102002,49389,49079,52437,82625,61412,83862,61201,97922,78347,97922,40801,59648,50654,82742,81399,82503,70543,85724,47736,106082,33658
2017,677024510,24944,89140,88047,36363,56668,58141,72627,62505,83862,52828,84525,105188,86410,35219,64160,42887,87772,81399,72998,53513,77103,72390,91569,54275
2018,677024510,39576,89140,117337,54858,65204,86031,76544,63599,83862,70402,112644,76519,86410,46935,80605,64166,97450,81399,86001,53513,77103,97045,122031,84579
2013,677024610,41152,108026,128602,48652,70302,61729,87449,72017,128602,77161,123458,93066,123458,51441,90146,56585,87449,77161,82305,66873,87449,72017,133746,61729
2014,677024610,66095,173499,206547,80855,82402,99142,140452,115666,206547,123928,198285,94722,198285,82619,91055,90880,140452,123928,132190,107404,140452,115666,214809,99142
2015,677024610,55896,146727,174675,72318,78538,86717,118779,97818,174675,104805,167688,96378,167688,69870,90591,71693,118779,104805,111792,90831,118779,94716,181662,83844
2016,677024610,29987,107614,128112,42171,74675,59651,84777,71743,128112,76867,122988,73007,122988,51245,74306,55223,91637,76867,85566,66618,87116,94716,133237,61494
2017,677024610,28624,91948,109462,49412,74009,71315,84777,61298,109462,65677,105084,91684,105084,43785,53091,64486,74361,65677,85566,56920,87548,94716,113841,52542
2018,677024610,36597,79119,100590,46097,88853,82979,84777,56330,100590,60354,96566,91684,96566,40236,80762,54266,74361,60354,85566,52306,87548,94716,104613,48283
2013,677029310,34332,90123,109820,48246,92176,87371,90292,60082,92254,45012,102998,64714,84675,42916,78913,56428,68336,64374,80072,55790,110038,60082,88909,51499
2014,677029310,43621,114506,109820,79082,92878,62092,90292,76337,92254,91600,130864,88837,89762,54527,85616,56643,80605,81790,81952,70885,103933,76337,88909,65432
2015,677029310,39038,87661,109820,73638,93580,85120,90292,78040,92254,93846,117115,61690,94850,48798,89711,72716,92875,73197,83832,63437,97828,68317,88909,58557
2016,677029310,34301,60786,109820,50227,82509,74803,90292,78040,92254,96092,123496,64432,99938,51457,96666,57184,95583,77185,85712,66894,97828,72039,88909,77542
2017,677029310,28569,60786,109820,36714,88775,55497,90292,78040,92254,98338,132736,93272,105026,55307,82129,64075,98291,57304,87593,71899,97828,77429,88909,77542
2018,677029310,56948,60786,109820,36714,88775,55497,90292,78040,92254,98338,224172,93272,105026,93405,78536,64075,98291,57304,87593,121426,97828,130766,88909,77542
2013,677037210,59391,155901,102728,69494,84397,87775,126206,103934,185597,111358,178173,97759,103459,74239,75791,81662,90580,111358,118782,96510,126206,103934,193021,89086
2014,677037210,57567,151113,102728,91552,88284,88932,122330,100742,179897,107938,172701,95312,103459,71959,83410,90141,90580,107938,115134,93546,122330,100742,187093,86350
2015,677037210,62932,165198,102728,81085,92172,90090,133732,110132,196665,117999,188798,92865,103459,78666,91029,84585,90580,117999,125865,92597,133732,110132,204531,94399
2016,677037210,43584,178361,102728,78204,96060,90090,144387,118907,212335,127401,203841,94890,103459,84934,77355,86236,90580,127401,135894,92597,144387,118907,220828,101920
2017,677037210,60307,176607,102728,75323,89908,90090,142968,117738,210247,126148,201837,94890,103459,84099,74083,89309,90580,126148,134558,92597,142968,117738,218657,100918
2018,677037210,60307,178193,102728,75323,90083,90090,144251,118795,212135,127281,203649,94890,103459,84854,74083,89309,90580,127281,135766,92597,144251,118795,220620,101824
2013,677061210,17136,55385,53552,99991,80183,36312,67697,76210,53552,106437,51410,57560,100398,21421,41151,35711,60010,32131,58481,27847,46077,29989,55694,25705
2014,677061210,28676,71285,89615,88782,75133,47185,65643,67852,89615,70259,86030,52505,82376,35846,53072,39109,62726,40006,61832,47303,58819,50184,93199,43015
2015,677061210,32807,77959,102522,77574,70083,52459,80223,61814,102522,91956,98421,73808,82376,41009,55845,50071,79951,62082,73029,55334,91544,57412,62660,49210
2016,677061210,23880,77959,109830,77574,65033,52459,80223,66030,91349,91956,105436,70273,82376,43932,79801,56784,92892,84159,84227,70593,100106,61504,62660,41940
2017,677061210,39756,77959,148290,77574,59984,52459,80223,66030,91349,91956,142358,70273,82376,59316,106192,83862,92892,84159,84227,70593,100106,83042,62660,50508
2018,677061210,39756,77959,241622,77574,59984,52459,80223,66030,91349,91956,231957,70273,82376,96649,86803,83862,92892,84159,84227,70593,100106,135308,62660,50508
2013,677224510,26756,69959,108533,37465,28671,46985,57054,46823,83612,50167,80268,80827,80268,33445,30612,46765,78489,50167,53512,43478,96188,46823,86957,40134
2014,677224510,28944,87498,103374,40990,35331,42106,64268,50653,90452,54271,86834,88629,92972,36181,41926,53939,63732,68030,57889,47035,84487,64041,92497,43417
2015,677224510,23676,75427,98216,28642,33167,34731,49737,38805,73987,44392,71028,57564,81158,29595,35126,32898,52118,52846,51323,51649,86326,63901,86382,35514
2016,677224510,19207,40409,93058,30880,28912,33405,37234,38805,66015,39609,63374,53273,93968,26406,29133,28389,39741,40699,46092,28373,50535,63762,86953,36805
2017,677224510,19364,53647,81637,20971,23110,20684,32584,38805,59767,35860,101969,41683,93857,23907,25229,25717,35494,41282,43368,48234,28274,42796,87525,23884
2018,677224510,26265,53647,81637,26765,30038,46169,36081,38805,83932,50359,101969,98586,80500,33573,36731,35958,51005,41865,65500,48234,55914,89963,88097,35785
2013,677224610,34488,90531,107775,41417,36951,57929,56809,60353,107775,64665,103464,109241,109410,43110,41249,93208,94930,64665,68976,56043,73287,60353,112086,51732
2014,677224610,38016,99792,90638,42583,59493,52903,69204,66528,118800,71280,114048,69257,98844,47520,67077,65832,80183,71280,76032,61776,80784,66528,123552,57024
2015,677224610,29560,85319,79224,35327,38990,47878,70051,51730,92375,55425,88680,83479,88279,36950,44562,38905,68180,55425,59120,48035,62815,51730,91066,44340
2016,677224610,20328,85319,79224,34806,32470,37325,41831,59139,81115,48669,77870,65494,95868,32446,34365,37414,44822,48669,66300,42179,82182,45424,87286,48165
2017,677224610,23574,85319,79224,32952,31194,37329,39259,76106,90211,40587,64939,46882,103458,27058,35761,28848,43898,40587,66300,57759,54186,37881,83507,49444
2018,677224610,28352,85319,79224,34795,43117,47142,60793,79391,90211,56247,89995,77451,103458,37498,50054,41884,68738,56247,66300,89409,87329,52497,83507,61759
2013,677229310,23905,58991,40323,47764,48673,34666,99067,41834,77440,44823,71716,36642,108632,29882,43213,33238,60249,44823,53211,38846,65021,41834,77693,35858
2014,677229310,32903,78022,48124,50083,65072,48016,81419,43397,77440,61693,98709,58962,99714,41129,46469,43426,77342,61693,54961,50420,72485,57580,106935,49354
2015,677229310,22257,97054,55925,52403,46550,51601,94285,43397,77440,41733,93950,45279,90797,27822,58189,32351,83245,41733,56712,50420,72485,38950,72337,33386
2016,677229310,28346,69829,63726,46485,80306,55187,92979,43397,77440,61050,93950,46612,87501,40700,61100,41170,79904,48033,58463,50420,72485,56980,105820,48840
2017,677229310,24947,42604,71528,32746,51914,55187,91673,43397,77440,45255,93950,56625,84205,30170,48871,38476,73262,48033,60214,50420,72485,47630,78442,57472
2018,677229310,40596,42604,71528,58693,77965,55187,90368,43397,77440,99072,93950,67722,84205,66048,94086,72641,73262,48033,60214,50420,72485,47630,171724,65127
2013,677237210,35988,99627,91626,33468,35913,33704,80899,62978,112462,67477,107964,41894,81618,44985,44985,34203,58827,67477,71976,58480,78405,62978,116961,53982
2014,677237210,36812,85394,91626,46115,71643,61007,78921,64420,115037,69022,110436,60332,81618,46015,68655,64425,87017,69022,73624,59819,84431,64420,119639,55218
2015,677237210,29306,71161,91626,48935,74288,55203,76944,51286,91582,54949,87919,84532,81618,36633,79462,47019,90673,54949,58612,47622,90458,88603,95245,43959
2016,677237210,34247,56929,91626,51755,73680,58372,74967,73403,131077,78646,125834,77248,81618,52431,70093,65403,94330,78646,83889,68160,96484,88603,136320,80744
2017,677237210,27715,56929,91626,26991,55629,53263,72990,49676,88707,53224,85159,77248,81618,35483,57765,42801,97987,53224,56772,46127,102511,88603,92255,80744
2018,677237210,27715,56929,91626,98153,69260,53263,72990,82020,146465,87879,140606,77248,81618,58586,57765,42801,97987,87879,93737,76161,102511,88603,152323,80744
2013,677261210,9576,83857,104475,38780,41968,78005,22438,71422,98896,31918,87492,30111,63769,11971,15400,16894,20770,17956,42090,22945,37286,16759,44865,14365
2014,677261210,18299,37004,80162,81208,75699,30581,81534,64551,93236,44479,87492,32219,72076,22874,25687,28972,34506,38775,43218,32811,55916,30948,67208,27448
2015,677261210,18118,34976,90911,45638,65107,91231,40872,55746,87577,57041,87492,32712,84659,22648,26297,27896,39376,41978,30336,42678,52734,41658,79031,27177
2016,677261210,18887,34976,90911,100419,61404,86595,66672,73458,87577,69603,87492,52827,98075,27860,32218,30615,47013,45182,46761,50702,41280,52369,92986,28843
2017,677261210,19168,34976,90911,74703,63299,81960,92472,89659,87577,69603,87492,66268,103305,27689,28228,35529,48251,48386,43388,44925,88217,52369,101574,39329
2018,677261210,41934,34976,90911,74703,63299,81960,92472,89659,87577,69603,87492,66268,103305,93366,88514,35529,48251,48386,43388,44925,88217,52369,101574,39329
2013,677261220,15460,40584,98348,58438,62537,25668,27685,27056,48315,28989,46382,31990,95077,19326,18129,22213,27394,28989,59204,25123,55989,27056,50247,23191
2014,677261220,20370,44829,88552,52163,83171,31860,34942,35648,63657,38194,61111,43833,87577,25463,29537,31489,38676,38194,45118,36149,75283,35648,78126,30555
2015,677261220,22448,46837,88552,45888,77533,74488,47108,39284,87577,42090,67344,42988,95512,28060,29600,29909,45956,42090,45118,36149,53324,35894,78126,33672
2016,677261220,28462,46837,88552,64703,54923,74488,47108,49809,87577,89269,85387,65208,95512,35578,33944,37020,54228,53367,45118,36149,80426,35894,78126,42693
2017,677261220,23647,46837,88552,64703,88441,74488,47108,41382,87577,89269,70941,65208,95512,29559,38383,38775,60381,44338,45118,36149,80426,35894,78126,35470
2018,677261220,42048,46837,88552,64703,88441,74488,47108,73585,87577,89269,126146,65208,95512,52561,84511,38775,60381,78841,45118,36149,80426,35894,78126,63073
2013,678619110,42332,111121,132287,56512,97984,97032,91085,77383,132287,111726,86134,73107,126996,52915,68707,56148,90189,79372,84664,68789,103130,74081,137579,63498
2014,678619110,43551,114321,136097,84584,82145,92860,87830,75588,136097,105227,86134,62079,87000,54439,56975,63898,85588,81658,87102,72697,101023,76214,141541,65326
2015,678619110,47027,71158,146960,75363,86879,88689,87830,73793,146960,98729,86134,70636,97182,58784,66071,62711,79979,62517,96965,71853,98917,82297,152838,70540
2016,678619110,44214,84441,144020,66142,91613,72845,87830,82151,144020,92231,86134,65445,97027,57608,84924,65104,101218,62517,85403,67707,96811,80651,92625,76732
2017,678619110,44624,104658,136200,52787,106461,105782,87830,90509,136200,92231,86134,77360,96872,54480,76110,57302,93799,62517,89158,85757,93565,76272,84366,85231
2018,678619110,36509,104658,161310,92566,69295,105782,87830,90509,161310,92231,86134,66823,96872,64524,75882,85152,93345,62517,78246,85757,90319,90333,76108,75764
2013,678624510,66211,173804,206910,106885,79195,99316,140698,115869,206910,124146,198633,132422,198633,82764,94556,93103,140698,124146,132422,107593,140698,99396,215186,99316
2014,678624510,59869,157157,84224,84344,82265,88343,127222,104771,187092,112255,179608,119739,87534,74837,83463,82607,127222,112255,119739,97288,127222,92820,194576,89804
2015,678624510,38163,100178,68832,61803,42984,70057,81096,66785,119260,71556,114489,84861,84579,47704,74727,56724,86980,71556,76326,62015,81096,86244,124030,57244
2016,678624510,28642,95188,53440,35631,45673,57842,63173,58668,113320,89808,108787,55099,81624,45328,46904,55192,73162,67992,75982,58926,75835,86244,117852,54393
2017,678624510,31002,88455,78060,35729,42056,40445,51563,73710,94155,89808,90388,43055,89545,37662,42305,46726,67487,56493,48228,48960,66665,86244,97921,45194
2018,678624510,21004,88455,90037,18823,22385,23048,48235,88752,67605,89808,63681,45285,92347,26534,31682,33070,48621,76253,65492,34494,38433,86244,68988,33714
2013,678637210,68567,179988,214272,90876,57401,102850,145705,119992,214272,128563,205701,137134,205701,85709,98875,94279,145705,128563,137134,111421,145705,119992,222843,102850
2014,678637210,61737,162060,192928,93971,66675,92605,131191,108040,192928,115757,185211,123474,185211,77171,94780,84888,131191,115757,123474,100322,131191,108040,200645,92605
2015,678637210,54907,144131,171585,97067,75949,82360,116677,96087,171585,102951,164721,109814,164721,68634,90685,75497,116677,102951,109814,89224,116677,96087,178448,82360
2016,678637210,57743,183787,218795,100163,85224,105021,148780,122525,218795,131277,210043,140028,210043,87518,89993,90023,148780,131277,140028,113773,148780,122525,227546,72646
2017,678637210,60353,194653,231730,39865,61336,71398,157576,129768,231730,139038,222460,148307,222460,92692,89301,90023,157576,139038,148307,120499,157576,129768,240999,101881
2018,678637210,54873,189281,225335,58752,61336,71398,153227,126187,225335,135201,216321,144214,216321,90134,94657,90023,153227,135201,144214,117174,153227,126187,234348,33833
2013,678660210,28032,73584,87600,39460,65462,60078,83073,49056,87600,52560,84096,77493,86528,35040,65482,38544,59568,52560,56064,45552,59568,49056,91104,42048
2014,678660210,46676,122524,145862,81706,56324,70240,83073,89585,145862,87517,140028,66916,86526,58345,90937,62669,99186,87517,93352,75848,99186,81683,151697,70014
2015,678660210,39792,104454,124350,67905,65946,64223,83073,89585,124350,74610,119376,57296,86525,49740,85996,61380,90804,74610,79584,64662,93477,69636,129324,59688
2016,678660210,30317,76654,91255,54104,75569,64223,83073,89585,91255,54753,94742,41888,98539,36502,49356,39831,79915,54753,58403,47452,82922,51102,63181,43802
2017,678660210,24858,73754,87802,86942,80032,64223,83073,89585,58142,52681,94742,74640,105666,35121,54453,48197,78153,52681,56193,45657,72528,49169,63181,51585
2018,678660210,32934,71752,85420,86942,84496,64223,83073,89585,58142,80472,94742,64927,74407,34168,54731,39942,77517,86091,54668,44418,62272,47835,63181,46080
2013,678661210,33802,72881,100906,77505,64113,50703,71830,103894,105632,104118,101407,98997,109909,42253,53878,63203,94768,63379,63273,62921,63718,90840,56656,50703
2014,678661210,39202,90790,100906,77505,60782,64002,79920,92929,122507,102384,117607,90033,92652,49003,65340,63322,83957,73504,71334,79572,75628,86272,56656,58803
2015,678661210,47084,74592,100906,77505,57452,66396,79920,81964,147137,100650,141252,69962,87110,58855,68865,66141,94690,67281,87443,61736,71622,81704,56656,70626
2016,678661210,36354,74592,100906,77505,72956,66396,79920,86131,174367,98916,167392,90144,92836,69747,97426,76544,96943,83975,90228,78105,71622,77136,56656,91913
2017,678661210,46341,74592,100906,77505,88460,66396,79920,86131,95082,98916,125208,88514,98563,52170,81271,89324,99196,83975,93013,61708,71622,106364,56656,98284
2018,678661210,34697,74592,100906,77505,73090,66396,79920,86131,95082,98916,196063,86885,98563,81693,95181,95154,99196,83975,95799,86080,71622,106364,56656,53910
2013,678719110,42588,111795,133090,55944,101160,88464,77510,74530,133090,84858,127766,105751,107987,53236,75240,62283,102357,79854,61066,69206,90501,74530,138413,63883
2014,678719110,42711,90090,133472,62850,95544,75644,77510,74744,133472,77920,128133,78986,104297,53389,78868,71800,96576,80083,80237,69405,90761,74744,138811,64066
2015,678719110,42611,90090,133161,69756,89929,66607,77510,74570,133161,76013,127834,63577,100607,53264,81916,64113,90796,79896,81171,69243,90593,74570,138487,63917
2016,678719110,44166,90090,132850,76662,96582,100017,77510,74396,132850,74107,85558,61492,96917,53140,84290,68346,92940,79710,82105,69082,90593,74396,138164,63768
